Monolayer,Atom_EA_Min,Atom_HardnessRB_StDiv,Atom_IP8_Min,Atom_Inv_Diff_IP2_IP4_StDiv,Atom_Inv_Diff_IP5_IP6_StDiv,Atom_Inv_Diff_IP7_IP8_StDiv,Atom_Inv_Mult_EA_ThermalExpansion_Range,Atom_Inv_Mult_ENGhosh2010_Group_Max,Atom_Inv_Mult_IP8_HeatCap_Median,Atom_Inv_Mult_IP8_LatticeConstant_StDiv,Atom_Inv_Mult_PoissonRatio_Ntotal_StDiv,Atom_Inv_Mult_SpeedSound_TDebye0_Min,Atom_Inv_Mult_SpeedSound_Zeff_Min,Atom_Inv_Mult_ThermalExpansion_Group_Min,Atom_Inv_Mult_ThermalExpansion_MolarVol_Median,Atom_Inv_Mult_dHAtom_Density_StDiv,Atom_Inv_Mult_dHFus_PoissonRatio_Min,Atom_Inv_SQR_RadiiBatsanov_Min,Atom_Log_Mult_IP1_MolarVol_Min,Atom_Log_Mult_IP1_MolarVol_Range,Atom_Log_Mult_IP8_LatticeConstant_Min,Atom_Log_Mult_PoissonRatio_Nvalence_Range,Atom_Log_Mult_dHFus_ThermalExpansion_Min,Atom_Log_Mult_dHVap_ThermalExpansion_Max,Atom_Log_Mult_dHVap_ThermalExpansion_Min,Atom_Log_Ratio_Density_BulkModule_Min,Atom_Log_Ratio_Density_Mass_StDiv,Atom_Log_Ratio_ENGhosh2010_Group_Min,Atom_Log_Ratio_IP1_IP8_Median,Atom_Log_Ratio_IP1_IP8_Min,Atom_Log_Ratio_IP4_EA_StDiv,Atom_Log_Ratio_IP5_IP6_Min,Atom_Log_Ratio_PoissonRatio_Ntotal_Range,Atom_Log_Ratio_RadiiCordero08_MolarVol_Max,Atom_Log_Ratio_SpeedSound_BulkModule_Min,Atom_Log_Ratio_dHFus_TDebye0_StDiv,Atom_MolarVol_Min,Atom_Mult_EA_DipolePolaris_StDiv,Atom_Mult_EA_YoungsModule_Median,Atom_Mult_EA_dHFus_StDiv,Atom_Mult_IP1_Period_StDiv,Atom_Mult_IP7_EA_Min,Atom_Mult_LatticeConstant_RadiiBatsanov_Min,Atom_Mult_ThermalCond_MolarVol_Mean,Atom_Mult_ThermalCond_MolarVol_Median,Atom_Mult_ThermalCond_YoungsModule_Min,Atom_Mult_ThermalExpansion_BulkModule_StDiv,Atom_Mult_ThermalExpansion_TDebye0_StDiv,Atom_Ratio_BulkModule_Nvalence_Max,Atom_Ratio_EA_ThermalExpansion_Max,Atom_Ratio_EA_ThermalExpansion_Median,Atom_Ratio_EA_ThermalExpansion_Min,Atom_Ratio_ENARrev_YoungsModule_StDiv,Atom_Ratio_IP1_TDebye0_Min,Atom_Ratio_IP7_MolarVol_StDiv,Atom_Ratio_dHFus_dHAtom_StDiv,Atom_Ratio_dHVap_YoungsModule_StDiv,CN_Se_Mean,CrystSyst_hexagonal,CrystSyst_trigonal,EState_DistTopo_Cd_ENGhosh2010,EState_DistTopo_Cd_IP3,EState_DistTopo_Si_ENARrev,EState_Dist_Cd_EA,EState_Dist_Cd_ENARrev,EState_Dist_Hf_EA,EState_Dist_Mo_ENARrev,EState_Dist_Ni_ENARrev,EState_Dist_Pd_EA,EState_Dist_Pd_ENARrev,EState_Dist_Ti_ENARrev,EState_Topo_Cd_ENARrev,EState_Topo_Cd_ENGhosh2010,EState_Topo_Cd_Zeff,EState_Topo_Cd_dHAtom,EState_Topo_In_IP3,EState_Topo_Mo_ENGhosh2010,EState_Topo_Mo_Zeff,EState_Topo_Pd_IP1,EState_Topo_Ti_Zeff,Moment_ENGhosh2010_2,Moment_Mass_1,Moment_N_d_2,Moment_N_f_2,Moment_N_f_3,Moment_PoissonRatio_3,Moment_TCritical_1,Moment_TCritical_2,Moment_TCurie_3,Moment_ThermalExpansion_1,Moment_ThermalExpansion_2,Moment_YoungsModule_2,Ratio_ac,Ratio_bc,SG164,Atom_Inv_Diff_ENARrev_ENGordyRev_Range,Atom_Inv_Diff_ENGordyRev_EA_StDiv,Atom_Inv_Diff_ENGordyRev_IP5_StDiv,Atom_Inv_Diff_ENGordyRev_IP6_StDiv,Atom_Inv_Mult_IP2_LatticeConstant_Min,Atom_Inv_Mult_SpeedSound_Zeff_Median,Atom_Log_Mult_ENGordyRev_IP6_Range,Atom_Log_Mult_IP7_Period_Range,Atom_Log_Mult_SpeedSound_RadiiCordero08_Median,Atom_Log_Ratio_IP2_IP3_StDiv,Atom_Log_Ratio_IP6_IP7_Max,Atom_Mult_EA_dHAtom_Max,Atom_Mult_EA_dHAtom_StDiv,Atom_Mult_IP8_SpeedSound_Min,Atom_Mult_IP8_SpeedSound_StDiv,Atom_Mult_LatticeConstant_Density_StDiv,Atom_Mult_ThermalCond_YoungsModule_StDiv,Atom_Ratio_Density_TDebye0_Min,Atom_Ratio_ENARrev_YoungsModule_Min,Atom_Ratio_dHFus_SpeedSound_StDiv,EState_Topo_Ni_Zeff,EState_Topo_Pd_Zeff,EState_Topo_Te_dHAtom,Moment_SpeedSound_1,Moment_TCurie_1,SG187
Ta4Te10Pd6,0.0164,0.09855,0.1258,0.1163,0.33703,0.01462,0.00164,0.40597,0.28899,0.04153,0.16748,0.19864,0.04455,0.14739000000000002,0.15639,0.01977,0.08815,0.25,0.67778,0.15070999999999998,0.7054600000000001,0.30207,0.78597,0.81709,0.80689,-0.61928,0.08847999999999999,-0.5563100000000001,-0.66476,-0.70045,0.10014,-0.38533,0.1738,-0.42103,0.43793,0.06131,0.11117,0.13565,0.09248,0.08213,0.02445,0.02687,0.33434,0.06475,0.06467,0.0016300000000000002,0.06299,0.0207,0.22222,0.09593,0.08914,0.08914,0.06988,0.10617,0.05508,0.13438,0.02842,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18114,-9.94025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24305,0.0,-12.13603,-0.93629,-12.13603,-12.13603,-8.58313,-9.57068,-0.93629,-12.13603,0.0,-0.93629,-12.13603,-12.13603,0.1543,0.77156,0,0.00928,0.11014000000000003,0.09771,0.10572,0.24625,0.08993,0.08039,0.04745,0.8670200000000001,0.033280000000000004,-0.10915,0.32337,0.06767999999999999,0.25886,0.02848,0.12072,0.05954,0.2182,0.00921,0.08007,0.0,-22.00167,-884.2,-0.93629,0.0,0
Sc2H2O4,0.00954,0.10402,0.16574,0.052370000000000014,0.05618,0.23861,0.0,0.26269000000000003,0.21552,0.08096,0.0,0.32766,0.02659,0.05462,0.31704,0.01272,0.16275,0.22873,0.72883,0.13917000000000002,0.72027,0.0,0.7579199999999999,0.78046,0.78046,-0.67291,0.00722,-0.34205,-1.0,-1.0,0.11901,-0.11146,0.0,-0.5043300000000001,0.0,0.21458,0.14831,0.0383,0.01693,0.00778,0.08957000000000001,0.01813,0.18939,0.01159,0.00024,0.015030000000000003,0.0,0.0,0.10482,0.03449,0.03449,0.03449,0.0,0.0656,0.31948000000000004,0.10856,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0313,-0.8195899999999999,-13.0313,0.0,0.0,-2.03463,-0.8195899999999999,-13.0313,0.0,-0.8195899999999999,-13.0313,-13.0313,0.12579,0.15404,0,0.014769999999999997,0.17107,0.03445,0.04238,0.2392,0.48319,0.14844000000000002,0.135,0.5602600000000001,0.04689,-0.1315,0.30301,0.1061,0.19471,0.0,0.03845,0.0,0.0030800000000000003,0.0083,0.00535,0.0,0.0,0.0,-0.8195899999999999,0.0,0
Ti4Ag4P4S22,0.0040100000000000005,0.05201,0.13104000000000002,0.06196,0.18255,0.12533,0.10389,0.42376,0.44179,0.06803,0.09739,0.28145,0.0209,0.08638,0.19194,0.04489,0.15971,0.26176,0.68062,0.14275,0.7156899999999999,0.4515,0.75574,0.81822,0.79225,-0.72938,0.04086,-0.5774199999999999,-0.8313799999999999,-0.8313799999999999,0.12929000000000002,-0.7057399999999999,0.19329,-0.43882,0.5082899999999999,0.01023,0.13338,0.0767,0.07109,0.02692,0.04093,0.00777,0.29121,0.10486,0.00061,0.032080000000000004,0.07024,0.00877,0.55556,0.12915,0.07317,0.01719,0.00441,0.05624,0.05549,0.08905,0.007659999999999998,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.09283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.46,-2.18173,-4.07836,-2.0024900000000003,0.0,0.0,-25.71066,-4.20338,-3.43285,0.0,-4.25715,-2.2532,-2.71695,0.21851,0.27105,0,0.00924,0.09085,0.07113,0.14664000000000002,0.23416,0.036910000000000005,0.15061,0.06356,0.90487,0.04553,-0.09711,0.48265,0.16030999999999998,0.23539,0.18715,0.0874,0.20928,0.05745,0.00618,0.01189,0.0,0.0,0.0,-4.23036,0.0,0
Eu2I2O2,0.00589,0.09823,0.1258,0.15075999999999998,0.01536,0.31357,0.0,0.39914,0.29031,0.23848000000000005,0.0,0.0,0.48319,0.01592,0.17845,0.08063,0.1542,0.21007,0.81018,0.07821,0.7266600000000001,0.0,0.8590200000000001,0.8239,0.8239,-0.10511,0.07399,-0.54796,-0.7339399999999999,-1.0,0.17244,-0.21224,0.0,-0.62146,0.0,0.00843,0.22546,0.24026,0.00256,0.07359,0.16382,0.00851,0.5079899999999999,0.026560000000000004,0.0022,0.00322,0.0,0.0,0.015369999999999997,0.0062,0.0062,0.0062,0.0,0.16624,0.3738800000000001,0.18498,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00355,1.00355,1.00355,1.00355,13.05887,13.05887,0.0,0.0,0.0,1.00355,1.00355,1.00355,0.1537,0.1537,0,0.00237,0.16975,0.21151,0.16153,0.2392,0.48319,0.11719,0.16668,0.5602600000000001,0.0782,-0.09766,0.30301,0.12830999999999998,0.19471,0.0,0.12918,0.0,0.23617,0.30785,0.0,0.0,0.0,0.0,1.00355,0.0,0
Ge2Sb2,0.05317,0.02577,0.14572000000000002,0.025,0.08325,0.08225,0.0062,0.41401,0.3379,0.00236,0.0,0.21941,0.03533,0.25325,0.42313,0.02698,0.0,0.25,0.7430899999999999,0.05948,0.74105,0.0,0.78117,0.73416,0.65198,-0.60777,0.03314,-0.56595,-0.7078800000000001,-0.7468600000000001,0.00759,-0.34277,0.0,-0.56282,0.65941,0.00455,0.17701,0.00511,0.06974,0.06287000000000001,0.08872999999999999,0.08565,0.45556,0.11969,0.11969,0.016669999999999997,0.00054,0.00233,0.10528,0.38443,0.2813,0.17817,0.0,0.07326,0.04262,0.02806,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55347,2.38482,5.52722,0.0,0.0,0.0,0.0,0.0,0.0,2.25257,6.06911,7.36963,0.52248,0.52248,0,0.00037,0.03993,0.17188,0.04513,0.33357,0.04877,0.00956,0.00127,0.90345,0.07943,-0.09651,0.38706,0.07925,0.33402,0.16764,0.00025,0.0,0.07585,0.07647000000000001,0.00282,0.0,0.0,0.0,3.90752,0.0,1
Cu2Ge2O6,0.06257,0.07439,0.17402,0.05986,0.01163,0.15894,0.00934,0.39757,0.21552,0.12983,0.0,0.2356,0.03533,0.12381,0.29132,0.04078,0.24224,0.27438,0.6362300000000001,0.23177,0.7358600000000001,0.0,0.78117,0.8225899999999999,0.73416,-0.629,0.06171,-0.54602,-1.0,-1.0,0.01759,-0.14753,0.0,-0.39001,0.51066,0.07555,0.09234,0.10953,0.1945,0.10331,0.03069,0.12006,0.3315,0.13982,9e-05,0.65657,0.13804,0.04471,0.77778,0.38443,0.26229,0.14014,0.0,0.07326,0.27937,0.20242,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95201,-3.60355,-0.7451300000000001,0.0,0.0,-13.02287,0.0,0.0,0.0,-2.75803,-0.3974,0.0,0.11443,0.33439,0,0.0378,0.21596,0.06188,0.05412,0.21882,0.48319,0.13583,0.13401,0.5602600000000001,0.05819,-0.13310999999999998,0.38706,0.03392,0.19471,0.19114,0.12011,0.0,0.07585,0.01308,0.09166,0.0,0.0,0.0,-3.5385800000000005,0.0,0
Ba2Al4Cl16,0.00734,0.05993,0.10588,0.14278,0.12762,0.22011,0.09806,0.47542,0.28135,0.12397,0.0,0.23371,0.02364,0.01803,0.09333,0.01287,0.3053,0.16598,0.64986,0.21065,0.71663,0.0,0.75938,0.8528700000000001,0.77163,-0.76378,0.0861,-0.6340399999999999,-0.7912600000000001,-0.92861,0.16817,-0.20771,0.0,-0.48916,0.6471100000000001,0.0936,0.12987,0.06815,0.03668,0.02507,0.12481,0.00869,0.3905,0.09348,3e-05,0.00295,0.10928,0.09326,0.14074,0.03506,0.03506,0.01314,0.00372,0.04782,0.14378,0.032760000000000004,0.07964,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5467800000000005,11.50056,0.0,0.0,0.0,6.108630000000002,11.50056,3.5467800000000005,0.0,11.50056,3.5467800000000005,3.5467800000000005,0.27871,0.48958,0,0.01814,0.04758,0.16145,0.14937,0.26457,1.0,0.09088,0.10275,0.56038,0.10696,-0.09768,0.36708,0.12753,0.05042,0.36395,0.02334,0.09652,0.03313,0.024630000000000003,0.24508,0.0,0.0,0.0,11.50056,0.0,0
Mg1Cl2,-0.01624,0.00782,0.27878000000000003,0.17076,0.05647000000000001,0.11412,0.0,0.3799300000000001,0.28135,0.03612,0.0,0.27825,0.01948,0.014980000000000004,0.1217,0.00197,0.31111,0.25,0.74217,0.11833,0.77657,0.0,0.7994600000000001,0.77908,0.77908,-0.74457,0.05271,-0.52369,-0.7912600000000001,-0.85339,0.18716,-0.20771,0.0,-0.53167,0.72625,0.0,0.18182,0.18953,-0.01743,0.04579,0.11669000000000003,-0.05033,0.32424000000000003,0.14251,3e-05,0.09091,0.0,0.0,0.125,-0.02414,-0.02414,-0.02414,0.0,0.06564,0.09096,0.09637,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89399,1.13966,0.0,0.0,0.0,11.37324,0.0,0.0,0.0,1.8158,3.14506,3.14506,0.15966,0.15966,1,0.02432,0.005520000000000001,0.17873,0.15119000000000002,0.2626,1.0,0.02155,0.09292,0.56038,0.25617,-0.09768,0.36708,0.19139,0.05042,0.4113600000000001,0.02049,0.0,0.02292,0.02732,0.28454,0.0,0.0,0.0,1.74591,0.0,0
U2Se2O10,0.00508,0.05453,0.10588,0.13721,0.13982999999999998,0.31969000000000003,0.13287000000000002,0.38282,0.21552,0.10848,0.1266,0.15527,0.052979999999999985,0.040080000000000005,0.1447,0.05378,0.15333,0.22873,0.6906,0.1774,0.6515,0.38349,0.7841,0.85075,0.70004,-0.37941,0.01734,-0.52741,-1.0,-1.0,0.10051,-0.1536,0.13827,-0.42895,0.53351,0.04326,0.16221,0.07942,0.02482,0.02479,0.09935,0.006220000000000001,0.30096,0.00969,9e-05,7e-05,0.08057,0.02814,0.18518,0.10218,0.05782,0.01346,0.38083,0.0864,0.31474,0.06672,0.01853,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5936900000000005,1.81946,4.49,2.35191,11.56848,11.56848,1.81946,2.35191,0.0,1.81947,4.06154,2.4597900000000004,0.18594,0.40644,0,0.03942,0.13183,0.20715,0.20829,0.2392,0.48319,0.21346,0.11879,0.5602600000000001,0.01729,-0.23503,0.38201,0.09885,0.19471,0.08234,0.16878,0.03621,0.16695,0.00734,0.05672000000000001,0.0,0.0,0.0,1.81946,0.0,0
Pr4Br10,0.04883,0.08805,0.11741,0.02108,0.00716,0.30091,0.0,0.37705,0.50347,0.01103,0.0,0.22739,0.0711,0.08316,0.6692899999999999,0.01885,0.3801,0.19833,0.7519399999999999,0.11421,0.6924899999999999,0.0,0.57029,0.73432,0.73432,-0.3312,0.02162,-0.51993,-0.6712199999999999,-0.72587,0.05982000000000001,-0.20595,0.0,-0.53895,0.67572,0.0,0.25688,0.27194,0.04344,0.03938,0.10099,0.06522,0.4162,0.015069999999999997,0.00045,0.00612,0.0,0.0,0.05333,0.26867,0.26867,0.26867,0.0,0.12456,0.00499,0.08971,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.06675,-4.52117,-2.06675,-2.06675,-11.37583,-11.37583,0.0,0.0,0.0,-3.6004,-2.06675,-2.06675,0.1757,0.66746,0,0.00796,0.05084,0.00216,0.0056,0.37998,0.0711,0.04368,0.04733,0.8844200000000001,0.04966,-0.10014,0.31376,0.01288,0.17943,0.0,0.01913,0.0,0.23684,0.04095,0.0,0.0,0.0,0.0,-3.6004,0.0,0
Ge1Te1-T1,0.06257,0.00148,0.14991,0.1606,0.3061,0.12869,0.0,0.40597,0.33006,0.00634,0.0,0.19864,0.03533,0.43333,0.48975,0.04147,0.0,0.27438,0.7430899999999999,0.08539,0.7427699999999999,0.0,0.78117,0.73416,0.73416,-0.60777,0.04657,-0.5563100000000001,-0.70581,-0.7468600000000001,0.0423,-0.14301,0.0,-0.56282,0.5707899999999999,0.027860000000000003,0.17701,0.06496,0.1026,0.01595,0.10428,0.12484,0.42089,0.08388999999999999,0.08388999999999999,0.0016300000000000002,0.0,0.0,0.10528,0.38443,0.38443,0.38443,0.0,0.07326,0.04629,0.01373,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81376,0.71523,2.84578,0.0,0.0,0.0,0.0,0.0,0.0,1.97161,3.4149300000000005,2.27662,0.18359,0.18359,0,0.00187,0.0053,0.14279,0.19048,0.28808,0.06262999999999999,0.04342,0.00945,0.8889100000000001,0.08846,-0.13310999999999998,0.38706,0.03184,0.26225,0.20353,0.01235,0.0,0.07585,0.13139,0.01788,0.0,0.0,107.0,1.32918,0.0,0
Nb2Co4O9,0.03367,0.08256000000000001,0.14257,0.0998,0.07764,0.22566,0.01259,0.34146,0.21552,0.077,0.0881,0.27052,0.0279,0.1272,0.11061,0.03321,0.1393,0.26176,0.6292300000000001,0.23877,0.6882199999999999,0.1211,0.7849,0.82305,0.8214,-0.68805,0.07357000000000001,-0.47113,-1.0,-1.0,0.02534,-0.40596,0.18799,-0.36492,0.46665,0.08868999999999999,0.08662,0.15336,0.16784000000000002,0.05595,0.03973,0.05981,0.23049,0.04888,9e-05,0.07159,0.07708999999999999,0.04793,0.18889,0.22915,0.09547,0.09547,0.00037,0.05927,0.2637,0.11006,0.05553,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20153,1.84364,2.7613,0.0,0.0,10.00064,2.60875,4.51849,10.00086,1.5903200000000002,2.75452,2.71282,0.19527,0.19527,0,0.01721,0.21355,0.16245,0.06783,0.18071,0.48319,0.14264000000000002,0.14424,0.5602600000000001,0.04595,-0.09218,0.54578,0.0942,0.19471,0.14175,0.08644,0.09065,0.10284,0.00573,0.10525,0.0,0.0,0.0,1.66403,1.30438,0
Y2C2I2,0.015580000000000004,0.04899,0.13314,0.17964000000000002,0.20735,0.25842,0.03182,0.39914,0.38518,0.14717,0.0,0.25633,0.00598,0.05256,0.28248,0.08856,0.19895,0.21007,0.64908,0.23931,0.70632,0.0,0.71322,0.82516,0.79814,-0.61452,0.15865,-0.54796,-0.6836399999999999,-0.72543,0.13954,-0.21224,0.0,-0.44939,0.67752,0.03398,0.0687,0.21118,0.0236,0.43157,0.19379,0.02361,0.29012,0.0696,0.06525,0.01379,0.01506,0.16928,0.0763,0.33262,0.19341,0.05419,0.0,0.01747,0.0216,0.34727,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57528,-0.24808,-0.97719,0.0,0.0,-13.44595,-0.15204,-0.97719,0.0,-0.8828,-0.58521,-0.97719,0.14479,0.15316,0,0.00491,0.10175,0.32686,0.30141,0.18008,0.01834,0.26464,0.03121,0.95811,0.04653,-0.09766,0.75369,0.27373000000000003,0.29448,0.0,0.13248,0.0,0.00536,0.00715,0.06402000000000001,0.0,0.0,0.0,-1.6961,0.0,0
Ga2S2,0.02183,0.03703,0.17822000000000002,0.14309000000000002,0.13407,0.08005,0.0,0.4072,0.44413,0.03484,0.0,0.40457,0.06162,0.02012,0.0212,0.03288,0.0,0.27438,0.6765,0.13038,0.7642100000000001,0.0,0.9682,1.0,1.0,-0.51455,0.03136,-0.5578,-0.81776,-0.8313799999999999,0.11793,-0.15624000000000002,0.0,-0.5256,0.60134,0.0,0.15325,0.04517,0.0,0.00403,0.05491,0.04232,0.43485,0.03296,0.03296,0.0,0.0,0.0,0.1037,0.0067,0.0067,0.0067,0.0,0.06386,0.06251,0.04284,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49064,3.01809,2.06826,0.0,0.0,0.0,3.5823400000000003,2.06826,0.0,3.5823400000000003,2.06826,0.0,0.14515999999999998,0.14515999999999998,0,0.01045,0.00222,0.05687,0.08362,0.2704,0.06162,0.01112,0.05524,0.8503200000000001,0.00066,-0.13269,0.48265,0.19173,0.32729,0.0,0.026060000000000003,0.0,0.09666,0.0,0.0,0.0,0.0,0.0,3.5823400000000003,0.0,1
Ni1Cl2,0.05874,0.023180000000000003,0.16983,0.04938,0.01332,0.1644,0.0,0.3799300000000001,0.28135,0.02357,0.0,0.33204,0.02791,0.13859000000000002,0.10602,0.017519999999999997,0.16822,0.3025,0.62238,0.23813,0.73015,0.0,0.8092699999999999,0.82275,0.82275,-0.688,0.13434,-0.52369,-0.7912600000000001,-0.7912600000000001,0.06963,-0.20771,0.0,-0.3869,0.51071,0.0,0.08557999999999999,0.00012,0.28019,0.02663,0.06099,0.10676,0.32323,0.03817,3e-05,0.2298,0.0,0.0,0.1,0.16158,0.16158,0.16158,0.0,0.05541,0.12883,0.03951,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5848899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84379,1.25481,2.9918400000000003,0.0,0.0,11.30676,0.0,0.0,11.30676,1.72734,2.9918400000000003,2.9918400000000003,0.15277000000000002,0.15277000000000002,1,0.02299,0.09706,0.05125,0.04069,0.2383,1.0,0.06555,0.05926,0.56038,0.03257,-0.09768,0.41538,0.02277,0.05042,0.23916,0.10654,0.0,0.0992,0.007640000000000002,0.2484,2.0,0.0,0.0,1.66035,1.72734,0
Re1S2-T1,0.0007599999999999999,0.06004,0.15138,0.01882,0.00713,0.026560000000000004,0.0,0.39608,0.44179,0.07868,0.0,0.3019,0.10922,0.20968,0.30808,0.04381,0.08485,0.28792,0.6733600000000001,0.13352999999999998,0.68893,0.0,0.79156,0.81183,0.81183,-0.65627,0.06067,-0.54418,-0.8313799999999999,-0.8313799999999999,0.28239000000000003,-0.14762999999999998,0.0,-0.40983,0.39289,0.0,0.11507,0.09887,0.008409999999999999,0.00989,0.11638,0.0008699999999999999,0.25978,0.02746,0.00061,0.28061,0.0,0.0,0.29365,0.004529999999999999,0.004529999999999999,0.004529999999999999,0.0,0.06514,0.08378,0.10494,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8712700000000001,0.58462,0.0,0.0,5e-05,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.13042,0.13042,1,0.00131,0.11469,0.1415,0.12033,0.20451,0.10922,0.01122,0.07257000000000001,0.92921,0.01884,-0.12555999999999998,0.48265,0.22295,0.47687,0.0,0.17924,0.0,0.26857,0.10497,0.0,0.0,0.0,0.0,0.0,0.0,0
Hf2Br2N2,-0.07107000000000001,0.12394,0.14467,0.21232,0.16068,0.23304,0.0,0.37705,0.35847,0.075,0.0,0.28556,0.14866,0.12591,0.4911,0.052570000000000006,0.13542,0.23901,0.71765,0.14851,0.7007399999999999,0.0,0.7458199999999999,0.78596,0.78596,-0.48326,0.06125,-0.51993,-0.6971,-0.7229800000000001,0.1037,-1.0,0.0,-0.47218,0.51151,0.0,0.17455,0.17268,0.031160000000000007,0.05544,0.11692,-0.65271,0.30413,0.01984,0.00045,0.02265,0.0,0.0,0.15278,0.10466,0.10466,0.10466,0.0,0.09369,0.40557,0.13460999999999998,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.46223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0954200000000003,1.16926,2.8708,1.56589,13.27863,13.27863,0.90407,1.56589,0.0,0.90407,1.56589,1.56589,0.13617,0.13617,1,0.00094,0.17762999999999998,0.13347,0.26979000000000003,0.16783,0.27149,0.23553,0.16097999999999998,0.73551,0.00864,-0.1107,0.31376,0.3787,0.29186,0.0,0.16831,0.0,0.28074,0.41113,0.16202,0.0,0.0,0.0,0.90407,0.0,0
Tc4O12F4,0.02792,0.11293,0.15725,0.10476,0.13625,0.05667000000000001,0.0,0.30405,0.21552,0.05837000000000001,0.0,0.0,0.48319,0.0,0.0,0.02617,0.0,0.28792,0.654,0.214,0.69247,0.0,0.0,0.0,0.0,0.0,0.053360000000000005,-0.41402,-1.0,-1.0,0.04428,-0.18436,0.0,-0.4099600000000001,0.0,0.0,0.11208,0.0709,0.0,0.03304,0.06077000000000001,0.03383,0.2579,0.01686,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05425,0.29342,0.08184,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51237,12.07009,2.51237,0.0,0.0,0.0,12.07009,2.51237,0.0,0.0,0.0,0.0,0.2036,0.37522,0,0.007240000000000002,0.14403,0.15187,0.16315,0.19345,0.48319,0.21936,0.18967,0.5602600000000001,0.04177,-0.09781,0.30301,0.03167,0.19471,0.0,0.10111,0.0,0.13464,0.0,0.0,0.0,0.0,0.0,12.07009,0.0,0
